id,lab,casenumber,agency,agency2,collectiondate,datereceived,datecompleted,waterbody,sitename,sitedescription,gnisid,latitude,longitude,datum,watertemp,elevation,statename,county,huc,hucname,commonname,species,speciescode,itistsn,numbercollected,collectionmethod,specimen,numbertested,pathogentested,prelimassay,prelimpoolstested,prelimpoolsdetected,corrobassay,corrobpoolstested,corrobpoolsdetected,pathogendetected
3042630,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Spleen/Kidney,10,Infectious Pancreatic Necrosis Virus,Epithelial papillima of Common Carp - 15C,2,,Not Applicable,,,None
3042631,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Spleen/Kidney,10,Oncorhynchus Masou Virus,Epithelial papillima of Common Carp - 15C,2,,Not Applicable,,,None
3042632,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Spleen/Kidney,10,Viral Hemorrhagic Septicemia Virus,Epithelial papillima of Common Carp - 15C,2,,Not Applicable,,,None
3042633,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,6,,Not Applicable,,,None
3042634,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,6,,Not Applicable,,,None
3042635,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,6,,Not Applicable,,,None
3042636,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,6,,Not Applicable,,,None
3042637,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,6,,Not Applicable,,,None
3042638,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Citrobacter freundii,Brain-Heart Infusion Agar Culture,6,,Not Applicable,,,None
3042639,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,6,,Not Applicable,,,None
3042640,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Kidney,6,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,6,,Not Applicable,,,None
3042641,Lower Columbia River Fish Health Center,LO2010-56,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,6/21/2010,6/21/2010,2/11/2011,Eightmile Creek,,,1141705,45.568,-121.0544,WGS84,,,Oregon,Wasco County,17070105,Middle Columbia,steelhead,Oncorhynchus mykiss,STT,161989,10,Electro shocking,Cranial Elements,10,Myxobolus cerebralis,Pepsin/Trypsin Digest,2,2,Polymerase Chain Reaction (Mcer-Tr3),2,2,Myxobolus cerebralis
3042750,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Infectious Hematopoietic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3042751,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Infectious Pancreatic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3042752,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Oncorhynchus Masou Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3042753,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Viral Hemorrhagic Septicemia Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3042754,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Infectious Salmon Anemia Virus,Chinook Salmon Embryo Cell Line - 15C,1,,Not Applicable,,,None
3042755,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Infectious Hematopoietic Necrosis Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3042756,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Infectious Pancreatic Necrosis Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3042757,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Oncorhynchus Masou Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3042758,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Spleen/Kidney,1,Viral Hemorrhagic Septicemia Virus,Epithelial papillima of Common Carp - 15C,1,,Not Applicable,,,None
3042759,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Renibacterium salmoninarum,Enzyme-linked immunosorbant Assay,1,,Not Applicable,,,None
3042760,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,1,,Not Applicable,,,None
3042761,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,1,,Not Applicable,,,None
3042762,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,1,,Not Applicable,,,None
3042763,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Citrobacter freundii,Brain-Heart Infusion Agar Culture,1,,Not Applicable,,,None
3042764,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,1,1,Fluorescent Antibody Technique,1,1,Aeromonas salmonicida
3042765,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,1,,Not Applicable,,,None
3042766,Lower Columbia River Fish Health Center,LO2010-65,U.S. Fish & Wildlife Service,Warm Springs National Fish Hatchery(13290),6/30/2010,6/30/2010,8/6/2012,Warm Springs River,,Warm Springs National Fish Hatchery,1151904,44.8664,-121.2264,WGS84,,,Oregon,Wasco County,17070306,Lower Deschutes,Chinook salmon,Oncorhynchus tshawytscha,CSA,161980,1,Trap,Kidney,1,Flavobacterium columnaris,Tryptone Yeast Extract Salts Agar,1,,Not Applicable,,,None
3042848,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Infectious Hematopoietic Necrosis Virus,Epithelial papillima of Common Carp - 15C,6,,Not Applicable,,,None
3042849,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Infectious Pancreatic Necrosis Virus,Epithelial papillima of Common Carp - 15C,6,,Not Applicable,,,None
3042850,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Oncorhynchus Masou Virus,Epithelial papillima of Common Carp - 15C,6,,Not Applicable,,,None
3042851,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Viral Hemorrhagic Septicemia Virus,Epithelial papillima of Common Carp - 15C,6,,Not Applicable,,,None
3042852,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Infectious Hematopoietic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,6,,Not Applicable,,,None
3042853,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Infectious Pancreatic Necrosis Virus,Chinook Salmon Embryo Cell Line - 15C,6,,Not Applicable,,,None
3042854,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Oncorhynchus Masou Virus,Chinook Salmon Embryo Cell Line - 15C,6,,Not Applicable,,,None
3042855,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Viral Hemorrhagic Septicemia Virus,Chinook Salmon Embryo Cell Line - 15C,6,,Not Applicable,,,None
3042856,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Spleen/Kidney,30,Infectious Salmon Anemia Virus,Chinook Salmon Embryo Cell Line - 15C,6,,Not Applicable,,,None
3042857,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Kidney,30,Yersinia ruckeri,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3042858,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Kidney,30,Aeromonas salmonicida,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3042859,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Kidney,30,Edwardsiella ictaluri,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3042860,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Kidney,30,Edwardsiella tarda,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3042861,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Kidney,30,Citrobacter freundii,Brain-Heart Infusion Agar Culture,30,,Not Applicable,,,None
3042862,Lower Columbia River Fish Health Center,LO2010-73,U.S. Fish & Wildlife Service,Lower Columbia River Fish Health Center,7/20/2010,7/20/2010,3/28/2011,Squirrel Creek,,"Forest road 4690, below the bridge",1150309,44.8673,-121.8441,WGS84,,,Oregon,Marion County,17090011,Clackamas,cutthroat trout,Oncorhynchus clarkii,CUT,161983,30,Electro shocking,Kidney,30,Flavobacterium psychrophilum,Tryptone Yeast Extract Salts Agar,30,,Not Applicable,,,None
